研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
公用环保202606第1期：辽宁本年度可靠容量补偿按370元/千瓦·年执行，五部门印发《非化石能源电力消费核算指南（试行）》,国信证券,2026-06-10 00:00:00.000,电力,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/Fnww1CLbs895+41ik+hEmJwS/940YjDfQUL/8QR8NU=,https://pdf.dfcfw.com/pdf/H3_AP202606101823414094_1.pdf
电力行业台区储能支撑的大电网：构建新型电力系统的关键基石,清华大学,2026-06-09 00:00:00.000,电力,41,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Ro1ytKVz64H4i+sSK7qcQVRXWjPrh/CaAxlvVox9HRg=,https://pdf.dfcfw.com/pdf/H3_AP202606091823389109_1.pdf
公用事业行业跟踪周报：非化石能源电力消费核算指南印发，云霄直流开展输电权市场化交易,东吴证券,2026-06-08 00:00:00.000,电力,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JbxiMuPmNPwklumuVKyO7Uy2TDX4iePimm/IV5mF2ME=,https://pdf.dfcfw.com/pdf/H3_AP202606081823369116_1.pdf
公用事业行业研究：煤与煤电，利与红利,国金证券,2026-06-08 00:00:00.000,电力,33,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JbxiMuPmNPwklumuVKyO7awsx9PJMnhG+/mySenCXlQ=,https://pdf.dfcfw.com/pdf/H3_AP202606081823350805_1.pdf
大能源行业2026年第22周周报：高温用电负荷预期抬升，煤价有望高位运行,华源证券,2026-06-07 00:00:00.000,电力,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1dS8OwFW4WA9Nyk/1R5SO4FEVwCwAPKnVnBBPI34Yic=,https://pdf.dfcfw.com/pdf/H3_AP202606071823344382_1.pdf
《非化石能源电力消费核算指南（试行）》政策解读：非化石能源电力消费规范核算 绿证需求或实质性扩容,华源证券,2026-06-03 00:00:00.000,电力,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vLVBb9crEuL+SI65XlPRK2fvnSFc+QMmCJfW4cCvgH4=,https://pdf.dfcfw.com/pdf/H3_AP202606031823206992_1.pdf
公用环保202605第5期：广东6月月度集中竞价438.32厘/千瓦时，南方电网电力负荷峰值连创新高,国信证券,2026-06-02 00:00:00.000,电力,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=J8egfRaQldcxrS+vK5NVDmWiXY27h2Nt13qWKdaWL8U=,https://pdf.dfcfw.com/pdf/H3_AP202606021823149322_1.pdf
公用事业行业跟踪周报：南方区域用电负荷创历史新高，“人工智能+”能源高价值场景试点申报开展,东吴证券,2026-06-01 00:00:00.000,电力,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=34IjOVFT7SMXhv7RV89/dXmnHib4oTO1QJ0Fij3lwyM=,https://pdf.dfcfw.com/pdf/H3_AP202606011823136708_1.pdf
大能源行业2026年第21周周报：1-4月电力装机数据分析4月天然气供需跟踪,华源证券,2026-05-31 00:00:00.000,电力,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=frN1yznI/PSjLneQCR7qmjzoPyw9/R3YdOe3fW3SVYI=,https://pdf.dfcfw.com/pdf/H3_AP202605311823109198_1.pdf
公用事业行业研究：从“双碳”到“算电”，两轮电力行情对照,国金证券,2026-05-31 00:00:00.000,电力,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=frN1yznI/PSjLneQCR7qmr0JDToGJqA8QS/1zzDA5gg=,https://pdf.dfcfw.com/pdf/H3_AP202605311823107040_1.pdf
能源：AI的中国优势,东吴证券,2026-05-26 00:00:00.000,电力,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ezwMyDfKd2WUFgzUwL6wAQ3vIFEutAvscDed2yuTYrc=,https://pdf.dfcfw.com/pdf/H3_AP202605261822877809_1.pdf
公用事业行业跟踪周报：有序推动多用户绿电直连发展，国家气候中心预测今夏最高用电负荷达16亿千瓦左右,东吴证券,2026-05-26 00:00:00.000,电力,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ezwMyDfKd2WUFgzUwL6wAbvcocpBMt4gABjRdLBDBZg=,https://pdf.dfcfw.com/pdf/H3_AP202605261822880567_1.pdf
公用环保行业202605第4期：1-4月全社会用电量3.3万亿kWh（+5.4%），今夏全国最高用电负荷预计将达到16亿千瓦左右,国信证券,2026-05-26 00:00:00.000,电力,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ezwMyDfKd2WUFgzUwL6wAVlWtKrqIRv+GhDIJT4Hmlc=,https://pdf.dfcfw.com/pdf/H3_AP202605261822890085_1.pdf
数字化赋能现场运维应用技术,国网浙江省电力杭州供电公司,2026-05-25 00:00:00.000,电力,29,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yAxnM+X7+cNkaz6/iJZO1NLLWIR3Ipd3UqwBzVXRmCo=,https://pdf.dfcfw.com/pdf/H3_AP202605251822862699_1.pdf
大能源行业2026年第20周周报：4月用电增速6%超预期多用户绿电直连政策发布,华源证券,2026-05-24 00:00:00.000,电力,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=190xdmTYsHjMb0DC+/627IUeBZnSRprLWxlzxUyWvBQ=,https://pdf.dfcfw.com/pdf/H3_AP202605241822840114_1.pdf
公用事业行业研究：算电融合叠加能源安全，发用电量高增仍在兑现,国金证券,2026-05-24 00:00:00.000,电力,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=190xdmTYsHjMb0DC+/627EQajt7KcKCJCLkifmikV1s=,https://pdf.dfcfw.com/pdf/H3_AP202605241822838968_1.pdf
公用环保行业202605第3期：甘肃27H1机制电价光伏0.2447、风电0.244元/kWh，中科院聚变堆材料与氚燃料关键技术研发和实验验证平台环评受理,国信证券,2026-05-21 00:00:00.000,电力,31,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LJeWN/nGIIJZXKN8+dM8/6qOM5/dvfo5u8C/iXX+D1k=,https://pdf.dfcfw.com/pdf/H3_AP202605211822554894_1.pdf
电力能源行业周报,英大证券,2026-05-20 00:00:00.000,电力,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fS81ufKxtfKLbNGXxwnqo3vIHLCmVOWkOGP0rLxf2dQ=,https://pdf.dfcfw.com/pdf/H3_AP202605191822434597_1.pdf
大能源行业2026年第19周周报：算电协同赋能双碳与新质生产力，核电设备投资稳增或带动企业业绩释放,华源证券,2026-05-18 00:00:00.000,电力,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tI3AI4wMjmLQAmSmXTMCq3coZXU0McyuDg6XkhU+k54=,https://pdf.dfcfw.com/pdf/H3_AP202605181822412700_1.pdf
公用事业行业研究：绿电直连政策加速，华润新能源IPO获批,国金证券,2026-05-17 00:00:00.000,电力,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XgmbWxKOL5RjfL09nBjxd4b80wtjxnaYqi+XbcDTizs=,https://pdf.dfcfw.com/pdf/H3_AP202605171822383819_1.pdf
电力行业2025年&2026年一季报业绩综述：电力行业利润新高板块内绿电核电业绩承压,华源证券,2026-05-16 00:00:00.000,电力,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uQZanFa6Jry1Q2xwq/tytXIIjMDE41iNbDXD2WS+/Z0=,https://pdf.dfcfw.com/pdf/H3_AP202605161822376377_1.pdf
电力行业2026中期策略：电改持续深化，特高压建设有望提速,开源证券,2026-05-13 00:00:00.000,电力,53,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KKx/o0h8GXci4gNIaf+w9MvPi5lqCuBtz47Z0abWY0k=,https://pdf.dfcfw.com/pdf/H3_AP202605131822266766_1.pdf
大能源行业2026年第18周周报：各板块业绩综述：电力行业利润新高，燃气现金流改善派息率提升，电力主网设备表现优异,华源证券,2026-05-12 00:00:00.000,电力,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EZKzOIyOfPXOY/mOkPf0GNaBG3v+D9FTcFmUyJnYlMU=,https://pdf.dfcfw.com/pdf/H3_AP202605121822205281_1.pdf
公用事业行业研究：四部委发文AI能源，算电融合行情延续,国金证券,2026-05-10 00:00:00.000,电力,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XAM9YcCVxAJdkwQFrA2JhyuQl2/nG8ZBzD+Jsk+LwkE=,https://pdf.dfcfw.com/pdf/H3_AP202605101822127479_1.pdf
算电协同行业点评：算电协同有望引领能源与算力发展新范式,华源证券,2026-05-10 00:00:00.000,电力,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XAM9YcCVxAJdkwQFrA2Jh8hPOc1np/6nfEhMtBb+/Mk=,https://pdf.dfcfw.com/pdf/H3_AP202605101822124334_1.pdf
算力中心+新能源,云南省设计院集团,2026-05-08 00:00:00.000,电力,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Vzxb5dV9nZa96IsXVdMsLllJZvGy5Elltqmr+0LfBdM=,https://pdf.dfcfw.com/pdf/H3_AP202605081822065131_1.pdf
公用环保2026年5月投资策略：液化天然气出厂价格指数周环比上涨13.35%，广东省4月现货电价大幅上涨,国信证券,2026-05-07 00:00:00.000,电力,33,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Wq+NxWAWJ26bvphenTnhbL0KsSnmSRigpuQxv5VyL+Q=,https://pdf.dfcfw.com/pdf/H3_AP202605071822026151_1.pdf
公用环保202604第4期：《关于更高水平更高质量做好节能降碳工作的意见》和《碳达峰碳中和综合评价考核办法》发布，公用环保行业2025&26Q1基金持仓梳理,国信证券,2026-05-06 00:00:00.000,电力,35,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vK83LYxZyxfJFYh4NqvDQLpTeainGljiAED111pF/B8=,https://pdf.dfcfw.com/pdf/H3_AP202605061821988762_1.pdf
公用事业行业研究：火水增长绿核承压，火电迎业绩时间线,国金证券,2026-05-06 00:00:00.000,电力,36,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vK83LYxZyxfJFYh4NqvDQG+1Xc+Wy0HcEc1XXHXiBg4=,https://pdf.dfcfw.com/pdf/H3_AP202605061821981927_1.pdf
大能源行业2026年第17周周报：储能企业或更注重海外市场 电池企业毛利率分化,华源证券,2026-05-05 00:00:00.000,电力,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=L1lRXMabK5Ss4XKsaKCfc+MJgyo8xhjH6B9smX08frE=,https://pdf.dfcfw.com/pdf/H3_AP202605051821971326_1.pdf
“十五五”规划纲要解读：加力新型能源基建，迈向能源强国新程,大公国际资信评估,2026-04-30 00:00:00.000,电力,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=z+BQzM0NJ1Yh8OoBVL6DMkl/wMPExCauUDx5fG2DnZQ=,https://pdf.dfcfw.com/pdf/H3_AP202604301821797288_1.pdf
公用事业行业跟踪周报：碳达峰碳中和综合评价考核办法印发，工信部开展算电协同政策研究和标准制定,东吴证券,2026-04-28 00:00:00.000,电力,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=en3lKDpHApx5MExDYCEDEQaehysS8chwg1B3nE2UBI4=,https://pdf.dfcfw.com/pdf/H3_AP202604281821680783_1.pdf
大能源行业2026年第16周周报：3月原煤产量持平进口动力煤量下降关注SiC产业链与国内电网设备公司投资机遇,华源证券,2026-04-27 00:00:00.000,电力,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I0G8zgsN1iSKizHA2BNZ6HSORBvfp5AjAG5FFKEo8qA=,https://pdf.dfcfw.com/pdf/H3_AP202604271821597597_1.pdf
公用事业：《关于推动航运绿色低碳转型发展的意见》政策解读-航运绿色转型加速推进利好绿色燃料和绿色船舶产业,华源证券,2026-04-26 00:00:00.000,电力,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HOMdg2q4xafXz13pJxyBRGv3U4kpPbJkKCzKDA6xaFo=,https://pdf.dfcfw.com/pdf/H3_AP202604261821594107_1.pdf
公用事业行业研究：双碳考核落地强化约束，各省规划深化能源转型,国金证券,2026-04-26 00:00:00.000,电力,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HOMdg2q4xafXz13pJxyBRBVi5xPtpXyvYPL0kPSIca0=,https://pdf.dfcfw.com/pdf/H3_AP202604261821587021_1.pdf
2026年电力行业分析,联合资信评估,2026-04-24 00:00:00.000,电力,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u0i1cZTNUMOPcM3SjCQs4BY1RbiGYgaiKXIjI1KmZoQ=,https://pdf.dfcfw.com/pdf/H3_AP202604241821548028_1.pdf
2026年中国氢能产业发展白皮书：“十五五”期间中国氢能产业发展的机遇与挑战,罗兰贝格,2026-04-22 00:00:00.000,电力,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oJHUkvoF+YqNhnlDxd5vJq7Aa0cuI3XA+EDjTUDMMhA=,https://pdf.dfcfw.com/pdf/H3_AP202604221821467481_1.pdf
数智协同赋能新型电力系统,清华大学,2026-04-22 00:00:00.000,电力,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OM4JsKFQGnDmAB23hCDvZ6WJB4EUWjWEtF9zR0MPspw=,https://pdf.dfcfw.com/pdf/H3_AP202604211821396462_1.pdf
公用事业行业跟踪周报：国家能源局推动气象与电力大模型深度耦合，江西有序推动绿电直连发展实施方案,东吴证券,2026-04-21 00:00:00.000,电力,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OM4JsKFQGnDmAB23hCDvZ0w8Lga7a2ff+9X73DdCqMQ=,https://pdf.dfcfw.com/pdf/H3_AP202604211821375083_1.pdf
公用环保行业202604第3期：1-3月规上发电量2.38万亿kWh（+3.4%），国家发改委明确“十五五”新型能源体系建设五大重点任务,国信证券,2026-04-20 00:00:00.000,电力,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lw61vATgV5jkMKNq7hii7z6Pp+RTiatxkssC17E1xck=,https://pdf.dfcfw.com/pdf/H3_AP202604201821352885_1.pdf
大能源行业2026年第15周周报：绿色燃料成本或为胜负手 电价拐点或因战局与气候提前,华源证券,2026-04-20 00:00:00.000,电力,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lw61vATgV5jkMKNq7hii7yAMTD44cHYXM3xdrHYoHKk=,https://pdf.dfcfw.com/pdf/H3_AP202604201821325119_1.pdf
公用事业行业研究：火电贡献93%发电量增量，能源通胀下电价兑现上涨,国金证券,2026-04-19 00:00:00.000,电力,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QVk5BeptH2ssWz00IL1T69XJwNpgxP5gurVC8ZGigv8=,https://pdf.dfcfw.com/pdf/H3_AP202604191821321600_1.pdf
海外核电行业点评：美国启动空间核电国家计划，能源外溢驱动核能新需求,华源证券,2026-04-17 00:00:00.000,电力,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hVZN+/0rd1itMAX5IcfSUDmOyjYmtPzNOn5eVglTWF8=,https://pdf.dfcfw.com/pdf/H3_AP202604171821297616_1.pdf
公用环保行业202604第2期：四家央企碳资产公司成立核能方法学联合体，核电有望迎来价值重估,国信证券,2026-04-15 00:00:00.000,电力,29,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yf320Ezqkk1hPscoJhu0uu1a6l5XayxI9UWBSoH7DQk=,https://pdf.dfcfw.com/pdf/H3_AP202604151821235414_1.pdf
电力能源行业周报,英大证券,2026-04-14 00:00:00.000,电力,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EzU8XTqoRN+AnFT9tIpYV/EKrmwZtQRxxUzSz6ExI7o=,https://pdf.dfcfw.com/pdf/H3_AP202604141821192629_1.pdf
全球能源展望2026：世界如何失去了1.5°C的目标,未来资源研究所,2026-04-14 00:00:00.000,电力,60,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2vwJe1BcGXQkHFY78o9u/B2Y=,https://pdf.dfcfw.com/pdf/H3_AP202604131821161888_1.pdf
公用事业行业跟踪周报：全国可再生能源电力开发建设3月月度调度会召开，新疆4个绿电直连项目获批,东吴证券,2026-04-13 00:00:00.000,电力,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v/GbyTuaW5mOU0Qnrt1sNdU=,https://pdf.dfcfw.com/pdf/H3_AP202604131821162438_1.pdf
大能源行业2026年第14周周报：电力设备、环保、煤炭2026Q1业绩前瞻,华源证券,2026-04-13 00:00:00.000,电力,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v2c/bkJRFcHYdjOb66nw53o=,https://pdf.dfcfw.com/pdf/H3_AP202604131821146766_1.pdf
公用环保202604第1期：国网南网一季度固定资产投资超1674亿元， 公用环保2025年报汇总,国信证券,2026-04-13 00:00:00.000,电力,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v4v4NbHE0cCLWhGfErXByCw=,https://pdf.dfcfw.com/pdf/H3_AP202604131821145684_1.pdf
公用事业行业研究：华电集团强调算电协同，关注煤电水电量增趋势,国金证券,2026-04-12 00:00:00.000,电力,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4p6Dpc5uWa9bYfsijTcvujg9u9C1EVvn58jgAqFPlRU=,https://pdf.dfcfw.com/pdf/H3_AP202604121821142154_1.pdf
中国新型储能领域创投分析报告,北京绿色金融与可持续发展研究院,2026-04-10 00:00:00.000,电力,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBpOWDImYukKHVA4Xl3LI+LU=,https://pdf.dfcfw.com/pdf/H3_AP202604101821108135_1.pdf
市场洞察：双碳驱动电力革命，固态变压器的商业化拐点已至？,头豹研究院,2026-04-10 00:00:00.000,电力,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBkVDvs/tByyqznfop7olFrg=,https://pdf.dfcfw.com/pdf/H3_AP202604101821123944_1.pdf
公用事业行业研究：净资产增长报表修复，关注动荡下的能源安全,国金证券,2026-04-07 00:00:00.000,电力,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVAfjuZIpCSkgf2k6P2gpTikP/tWqMD1Zk51rUvbveY=,https://pdf.dfcfw.com/pdf/H3_AP202604071821037366_1.pdf
公用事业行业跟踪周报：甘肃发布培育建设零碳园区的意见，26M1-2全国市场交易电量同增25.5%,东吴证券,2026-04-07 00:00:00.000,电力,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVAfjuZIpCSkgf2k6P2gpSQawwUcCR+PLaIbBzWbzT4=,https://pdf.dfcfw.com/pdf/H3_AP202604071821041416_1.pdf
大能源行业2026年第13周周报：产业招标有望放量 聚变融资热度不减,华源证券,2026-04-06 00:00:00.000,电力,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7DygolBqqepUlv7i06ly/fnZ+M=,https://pdf.dfcfw.com/pdf/H3_AP202604061821031984_1.pdf
公用环保行业202603第5期：全国累计发电装机容量达39.5亿千瓦，工信部等四部门印发《节能装备高质量发展实施方案（2026-2028年）》,国信证券,2026-04-06 00:00:00.000,电力,29,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7DygjnpJMZC8ho85VZgTRBLLjk=,https://pdf.dfcfw.com/pdf/H3_AP202604061821029536_1.pdf
大公国际：从地方两会看中国实现绿色转型的发展脉络,大公国际资信评估,2026-04-02 00:00:00.000,电力,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XGWmSSG17O1invCqsvizvovVp3RZIJHLfs4wOE020p4=,https://pdf.dfcfw.com/pdf/H3_AP202604021820975359_1.pdf
电力行业：储能电站关键技术与应用,中国能源建设集团江苏省电力设计院,2026-04-01 00:00:00.000,电力,36,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Gu8QRr/fLYcAt/sGSmjl8LqgXES5LKt8S2z9m5tTDIc=,https://pdf.dfcfw.com/pdf/H3_AP202604011820946688_1.pdf
公用事业行业跟踪周报：安徽推动绿电直连发展征求意见，广东第一批零碳园区建设名单公布,东吴证券,2026-03-30 00:00:00.000,电力,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x9pIQofGzI9LIaB0HSp91msCvBkch7ZZBnPxwC1WpLs=,https://pdf.dfcfw.com/pdf/H3_AP202603301820877125_1.pdf
公用事业行业研究：从算电融合到能源安全，煤与电行情的三维框架,国金证券,2026-03-30 00:00:00.000,电力,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x9pIQofGzI9LIaB0HSp91knT3WLYlayeCTvXesj/0wk=,https://pdf.dfcfw.com/pdf/H3_AP202603301820844818_1.pdf
大能源行业2026年第12周周报：锂电旺季已到，1-2月我国天然气产量增长进口下降,华源证券,2026-03-29 00:00:00.000,电力,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dAK1ppXG2ZMmjjQE+9CZ5bmWOA0SYESK4071yGSQJVY=,https://pdf.dfcfw.com/pdf/H3_AP202603291820841132_1.pdf
